track_id,track_name,artist_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness
472,Christmas,Darlene Love,1,1963.0,11,22,9122,0,242767149.0,121,58,212,0,0.0,126.0,D#,Major,34.0,35.0,76.0,39.0,0,8,5.0
473,Gone Girl,Sza,1,2022.0,12,9,892,0,65362788.0,3,17,2,0,0.0,150.0,F,Major,43.0,42.0,44.0,57.0,0,15,6.0
474,F2F,Sza,1,2022.0,12,9,989,0,67540165.0,5,9,1,0,0.0,90.0,D,Major,53.0,47.0,74.0,9.0,0,34,4.0
475,Notice Me,Sza,1,2022.0,12,9,819,0,62019074.0,14,22,0,0,0.0,160.0,F,Major,72.0,78.0,68.0,28.0,0,11,12.0
476,Merry Christmas,"Ed Sheeran, Elton John",2,2017.0,11,10,2209,0,135723538.0,72,90,141,0,0.0,114.0,C,Major,59.0,60.0,94.0,24.0,0,10,4.0
477,It'S Beginning To Look A Lot Like Christmas,"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",3,1958.0,1,1,6290,0,295998468.0,89,39,158,0,0.0,113.0,G,Major,73.0,72.0,32.0,77.0,0,15,5.0
478,My Only Wish,Britney Spears,1,2000.0,11,7,6952,0,261116938.0,115,53,286,0,0.0,147.0,C,Major,67.0,69.0,72.0,17.0,0,19,3.0
479,Antidepresan,"Mabel Matiz, Mert Demir",2,2022.0,11,4,313,2,136689549.0,10,6,7,1,9.0,100.0,B,Minor,70.0,92.0,59.0,3.0,0,10,3.0
480,Wild Flower,Rm,1,2022.0,12,2,353,2,135611421.0,2,74,14,0,2.0,155.0,G#,Major,49.0,42.0,77.0,3.0,0,12,9.0
481,I Hate U,Sza,1,2021.0,12,3,4094,0,356709897.0,66,96,43,0,0.0,107.0,G,Minor,54.0,41.0,39.0,51.0,0,11,16.0
482,Raindrops,"Travis Scott, Metro Boomin",2,2022.0,12,2,880,0,110649992.0,3,7,10,0,0.0,112.0,G#,Major,80.0,15.0,54.0,9.0,0,38,5.0
483,Spit In My Face!,Thxsomch,1,2022.0,10,31,573,0,301869854.0,1,0,18,0,24.0,166.0,C#,Major,70.0,57.0,57.0,9.0,20,11,7.0
484,Deck The Hall,Nat King Cole,1,1959.0,1,1,3299,0,127027715.0,65,39,41,0,0.0,107.0,F#,Minor,69.0,96.0,36.0,81.0,0,8,4.0
485,Smoking On My Ex Pack,Sza,1,2022.0,12,9,811,0,57144458.0,6,11,3,0,0.0,81.0,G#,Major,47.0,33.0,68.0,24.0,0,22,38.0
486,Conceited,Sza,1,2022.0,12,9,899,0,56870689.0,2,14,2,0,0.0,150.0,C#,Major,79.0,77.0,46.0,5.0,0,11,7.0
487,Snow On The Beach,"Taylor Swift, Lana Del Rey",2,2022.0,10,21,2415,0,323437194.0,33,57,30,0,11.0,110.0,A,Major,66.0,19.0,32.0,69.0,0,12,4.0
488,Maroon,Taylor Swift,1,2022.0,10,21,2304,0,317726339.0,12,16,14,0,0.0,108.0,G,Major,64.0,4.0,40.0,6.0,0,10,6.0
489,Tubarão Te Amo,"Dj Lk Da Escócia, Mc Jhenny, Tchakabum, Mc Ryan Sp",4,2022.0,9,28,1003,0,116144341.0,21,0,44,0,0.0,130.0,E,Minor,89.0,48.0,74.0,30.0,0,7,36.0
490,Bejeweled,Taylor Swift,1,2022.0,10,21,2699,0,328207708.0,39,35,22,2,0.0,164.0,G,Major,70.0,39.0,56.0,6.0,0,9,7.0
491,Tarot,"Bad Bunny, Jhay Cortez",2,2022.0,5,6,2482,20,608228647.0,27,77,22,2,0.0,114.0,B,Minor,80.0,42.0,68.0,2.0,0,66,4.0
492,You Make It Feel Like Christmas,"Gwen Stefani, Blake Shelton",2,2005.0,9,20,2577,0,180577478.0,108,56,30,0,0.0,93.0,F,Major,63.0,93.0,88.0,1.0,0,12,4.0
493,Desesperados,"Chencho Corleone, Rauw Alejandro",2,2021.0,6,25,6821,34,809306935.0,83,58,128,7,0.0,90.0,C#,Minor,87.0,51.0,69.0,36.0,0,9,8.0
494,Too Late,Sza,1,2022.0,12,8,714,0,49262961.0,0,9,2,0,0.0,128.0,B,Major,45.0,35.0,68.0,78.0,0,39,8.0
495,Party,"Bad Bunny, Rauw Alejandro",2,2022.0,5,6,3185,4,614555082.0,38,64,37,3,36.0,97.0,A,Major,83.0,47.0,80.0,2.0,0,24,9.0
496,Run Rudolph Run,Chuck Berry,1,1958.0,1,1,8612,0,245350949.0,120,30,52,0,1.0,152.0,G,Minor,69.0,94.0,71.0,79.0,0,7,8.0
497,Jingle Bells,Frank Sinatra,1,1957.0,1,1,4326,0,178660459.0,32,3,65,0,0.0,175.0,G#,Major,51.0,94.0,34.0,73.0,0,10,5.0
498,Far,Sza,1,2022.0,12,9,680,0,51641685.0,2,15,1,0,0.0,116.0,D,Major,61.0,48.0,55.0,67.0,0,16,8.0
499,On Time,"John Legend, Metro Boomin",2,2022.0,12,2,398,0,78139948.0,2,2,6,0,2.0,80.0,F,Minor,33.0,51.0,59.0,76.0,0,44,6.0
500,Gatúbela,"Maldy, Karol G",2,2022.0,8,25,3328,13,322336177.0,39,50,57,3,1.0,93.0,B,Minor,63.0,34.0,86.0,26.0,0,21,39.0
501,Abcdefu,Gayle,1,2021.0,8,13,7215,0,1007612429.0,170,12,575,18,0.0,122.0,E,Major,70.0,42.0,54.0,30.0,0,37,5.0
502,Sacrifice,The Weeknd,1,2022.0,1,7,4440,0,326792833.0,81,77,133,0,0.0,122.0,G,Major,70.0,91.0,79.0,3.0,0,7,10.0
503,Is There Someone Else?,The Weeknd,1,2022.0,1,7,2881,6,391251368.0,13,89,34,0,3.0,135.0,A,Minor,70.0,60.0,58.0,4.0,0,16,3.0
504,Fingers Crossed,Lauren Spencer Smith,1,2022.0,1,5,2235,0,349585590.0,65,7,70,16,6.0,109.0,F,Major,60.0,45.0,47.0,62.0,0,31,5.0
505,Out Of Time,The Weeknd,1,2022.0,1,7,3711,0,339659802.0,49,88,62,0,0.0,93.0,C,Minor,65.0,82.0,74.0,27.0,0,32,5.0
506,Do It To It,"Cherish, Acraze",2,2021.0,8,20,12403,0,674772936.0,183,63,465,0,11.0,125.0,B,Minor,85.0,64.0,81.0,2.0,5,7,9.0
507,We Don'T Talk About Bruno,"Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2021.0,11,19,2785,0,432719968.0,95,89,44,0,0.0,206.0,C,Minor,58.0,83.0,45.0,36.0,0,11,8.0
508,Pepas,Farruko,1,2021.0,6,24,14114,17,1309887447.0,252,109,965,20,0.0,130.0,G,Major,76.0,44.0,77.0,1.0,0,13,3.0
509,How Do I Make You Love Me?,The Weeknd,1,2022.0,1,7,1915,0,119238316.0,7,47,15,0,0.0,121.0,G,Minor,80.0,62.0,51.0,2.0,0,9,8.0
510,Gasoline,The Weeknd,1,2022.0,1,7,2297,0,116903579.0,11,29,14,0,0.0,123.0,F#,Minor,74.0,35.0,73.0,0.0,0,21,5.0
511,Infinity,Jaymes Young,1,2017.0,6,23,4375,0,888046992.0,24,0,396,0,0.0,122.0,B,Minor,67.0,50.0,67.0,15.0,0,30,4.0
512,Less Than Zero,The Weeknd,1,2022.0,1,7,2800,0,200660871.0,18,77,61,0,1.0,143.0,C,Major,53.0,50.0,79.0,0.0,0,8,3.0
513,Take My Breath,The Weeknd,1,2021.0,8,6,2597,0,130655803.0,17,80,38,0,0.0,121.0,A#,Minor,70.0,35.0,77.0,1.0,0,26,4.0
514,Good 4 U,Olivia Rodrigo,1,2021.0,5,14,15563,6,1887039593.0,259,55,461,1,0.0,166.0,F#,Minor,56.0,68.0,66.0,28.0,0,11,18.0
515,Here We Go... Again,"The Weeknd, Tyler The Creator",2,2022.0,1,7,1420,0,88103848.0,7,18,7,0,0.0,135.0,C#,Major,41.0,27.0,64.0,36.0,0,60,3.0
516,Best Friends,The Weeknd,1,2022.0,1,7,1292,0,101114984.0,3,18,14,0,0.0,87.0,E,Minor,49.0,49.0,59.0,44.0,0,35,21.0
517,Kiss Me More,"Sza, Doja Cat",2,2021.0,4,9,15867,0,1575467011.0,382,65,497,0,12.0,111.0,G#,Major,77.0,74.0,66.0,30.0,0,13,3.0
518,I Heard You'Re Married,"The Weeknd, Lil Wayne",2,2022.0,1,7,1178,0,91656026.0,9,10,9,0,0.0,110.0,D,Major,75.0,85.0,84.0,10.0,0,31,19.0
519,Need To Know,Doja Cat,1,2021.0,6,11,6672,0,1042568408.0,125,36,150,0,0.0,130.0,C#,Major,66.0,19.0,61.0,30.0,0,9,7.0
520,Montero,Lil Nas X,1,2020.0,9,18,12329,0,1735441776.0,275,19,738,0,0.0,179.0,G#,Minor,61.0,76.0,51.0,30.0,0,38,15.0
521,Love Nwantiti,Ckay,1,2019.0,7,26,5669,2,726837877.0,74,0,262,14,0.0,93.0,F,Minor,74.0,53.0,73.0,61.0,0,13,4.0
522,Dawn Fm,The Weeknd,1,2022.0,1,7,811,0,53933526.0,1,8,6,0,0.0,78.0,A,Minor,27.0,10.0,49.0,62.0,0,49,5.0
523,Surface Pressure,Jessica Darrow,1,2021.0,11,19,1756,0,267758538.0,38,48,20,0,0.0,180.0,D,Major,65.0,37.0,58.0,2.0,0,4,31.0
524,Starry Eyes,The Weeknd,1,2022.0,1,7,1014,0,74601456.0,1,17,11,0,0.0,86.0,A,Minor,28.0,13.0,41.0,50.0,0,19,3.0
525,Thats What I Want,Lil Nas X,1,2021.0,9,17,7963,0,920797189.0,173,7,298,0,4.0,88.0,C#,Minor,74.0,55.0,85.0,1.0,0,5,22.0
526,One Right Now,"The Weeknd, Post Malone",2,2021.0,11,5,4771,0,539595276.0,68,18,75,0,1.0,97.0,C#,Major,68.0,72.0,78.0,4.0,0,7,5.0
527,Beggin,Måneskin,1,2017.0,12,8,8559,0,1367810478.0,183,64,964,9,75.0,134.0,B,Minor,71.0,59.0,80.0,13.0,0,36,5.0
528,Mon Amour,"Aitana, Zzoilo",2,2020.0,9,21,3221,2,578207856.0,67,13,139,0,40.0,116.0,D,Major,75.0,36.0,76.0,12.0,0,10,10.0
529,Lo Siento Bb:/,"Julieta Venegas, Bad Bunny, Tainy",3,2021.0,10,5,3423,26,775542072.0,61,65,53,6,0.0,170.0,E,Minor,64.0,14.0,70.0,9.0,0,9,8.0
530,Money,Lisa,1,2021.0,9,10,2566,13,863625566.0,44,109,131,0,0.0,140.0,C#,Minor,83.0,40.0,55.0,16.0,0,14,23.0
531,The Motto,"Tiësto, Ava Max",2,2021.0,11,4,9151,6,656013912.0,240,107,268,0,5.0,118.0,G,Minor,75.0,46.0,76.0,3.0,0,9,4.0
532,Happier Than Ever,Billie Eilish,1,2021.0,7,30,8476,0,1056760045.0,138,133,283,0,0.0,65.0,C,Major,31.0,31.0,24.0,76.0,0,14,4.0
533,Moth To A Flame,"The Weeknd, Swedish House Mafia",2,2021.0,10,22,7495,17,611994237.0,114,172,284,2,0.0,120.0,G#,Minor,56.0,16.0,67.0,0.0,0,11,4.0
534,Traitor,Olivia Rodrigo,1,2021.0,5,21,5257,6,1230855859.0,85,43,134,0,0.0,101.0,D#,Major,38.0,8.0,34.0,69.0,0,12,3.0
535,Toxic,Boywithuke,1,2021.0,9,10,1795,0,582981380.0,34,23,118,0,0.0,180.0,G#,Minor,59.0,69.0,61.0,84.0,0,46,36.0
536,Drivers License,Olivia Rodrigo,1,2021.0,1,8,12685,3,1858144199.0,185,61,485,0,0.0,144.0,A#,Major,59.0,21.0,43.0,76.0,0,10,7.0
537,Malvadão 3,"Xamã, Gustah, Neo Beats",3,2021.0,11,30,648,1,240684449.0,14,3,81,0,0.0,133.0,F#,Minor,82.0,52.0,61.0,38.0,0,14,27.0
538,All Too Well,Taylor Swift,1,2021.0,11,12,4635,5,583687007.0,50,49,30,1,2.0,93.0,C,Major,63.0,21.0,52.0,28.0,0,9,3.0
539,Don'T Break My Heart,The Weeknd,1,2022.0,1,7,1184,0,63803529.0,1,5,6,0,0.0,122.0,A#,Major,77.0,25.0,62.0,34.0,0,23,3.0
540,Oh My God,Adele,1,2021.0,11,19,4431,0,466214729.0,105,7,199,0,0.0,88.0,C#,Major,53.0,55.0,73.0,9.0,0,3,5.0
541,Entre Nosotros,"Lit Killah, Maria Becerra, Tiago Pzk, Nicki Nicole",4,2022.0,1,5,759,3,236940480.0,32,0,12,0,0.0,170.0,F,Minor,70.0,61.0,44.0,40.0,0,37,4.0
542,A Tale By Quincy,The Weeknd,1,2022.0,1,7,733,0,41924466.0,0,2,2,0,0.0,94.0,F,Minor,46.0,55.0,50.0,71.0,0,10,11.0
543,I Am Woman,Emmy Meli,1,2021.0,11,18,2795,0,225259194.0,45,0,107,0,0.0,170.0,A#,Major,65.0,46.0,47.0,12.0,0,13,16.0
544,Medallo,"Justin Quiles, Lenny Tavárez, Blessd",3,2021.0,10,27,2780,2,393230256.0,54,21,57,1,0.0,90.0,E,Minor,79.0,79.0,70.0,57.0,0,66,8.0
545,It'Ll Be Okay,Shawn Mendes,1,2021.0,12,1,1950,0,287201015.0,56,8,104,0,10.0,78.0,G,Major,40.0,7.0,29.0,62.0,0,9,3.0
546,Softcore,The Neighbourhood,1,2018.0,3,9,3947,12,599770206.0,33,102,93,0,30.0,94.0,D,Major,57.0,36.0,58.0,5.0,0,15,3.0
547,Super Gremlin,Kodak Black,1,2021.0,10,30,2551,0,342779426.0,52,15,35,0,1.0,73.0,D,Major,83.0,11.0,41.0,0.0,0,36,14.0
548,Volvó,"Aventura, Bad Bunny",2,2021.0,8,3,5375,10,673801126.0,138,24,133,0,1.0,176.0,C#,Major,73.0,79.0,86.0,42.0,0,7,18.0
549,Todo De Ti,Rauw Alejandro,1,2020.0,11,2,11975,8,1168642797.0,188,75,268,6,16.0,128.0,D#,Minor,81.0,57.0,63.0,40.0,1,10,4.0
550,Love Nwantiti,"Ckay, Ax'El, Dj Yo!",3,2019.0,8,30,2696,0,540539717.0,42,2,57,0,0.0,120.0,G#,Major,58.0,44.0,60.0,44.0,9,5,6.0
551,Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",3,2021.0,11,5,4963,0,383550148.0,63,40,76,0,0.0,82.0,D,Major,63.0,85.0,62.0,6.0,0,35,4.0
552,Meet Me At Our Spot,"The Anxiety, Willow, Tyler Cole",3,2020.0,3,13,6734,0,530511203.0,47,14,90,0,1.0,95.0,D,Major,77.0,40.0,47.0,2.0,0,9,3.0
553,Every Angel Is Terrifying,The Weeknd,1,2022.0,1,7,715,0,37307967.0,0,1,2,0,0.0,118.0,C,Major,44.0,52.0,94.0,11.0,0,4,29.0
554,Tacones Rojos,Sebastian Yatra,1,2021.0,10,22,3047,9,510876816.0,77,31,85,5,28.0,123.0,B,Minor,75.0,93.0,86.0,8.0,0,14,3.0
555,Peaches,"Justin Bieber, Daniel Caesar, Giveon",3,2021.0,3,19,14140,0,1445941661.0,231,52,612,6,0.0,90.0,C,Major,63.0,49.0,68.0,38.0,0,42,18.0
556,Dakiti,"Bad Bunny, Jhay Cortez",2,2020.0,10,30,11215,21,1763363713.0,189,166,525,9,25.0,110.0,E,Minor,73.0,14.0,57.0,40.0,0,11,5.0
557,"Tiago Pzk: Bzrp Music Sessions, Vol. 48","Bizarrap, Tiago Pzk",2,2021.0,12,29,1678,12,374191487.0,20,4,15,1,3.0,96.0,C#,Minor,66.0,76.0,82.0,47.0,0,10,32.0
558,L'Enfer,Stromae,1,2022.0,1,9,2035,0,108809090.0,41,122,394,0,2.0,88.0,D,Minor,56.0,58.0,55.0,35.0,0,23,11.0
559,Nostálgico,"Chris Brown, Rvssian, Rauw Alejandro",3,2021.0,9,8,2780,2,436695353.0,86,76,59,0,16.0,98.0,A,Minor,73.0,60.0,85.0,17.0,0,24,5.0
560,Better Days,"Neiked, Mae Muller, Polo G",3,2021.0,9,24,4091,0,421040617.0,105,2,73,13,1.0,110.0,C,Minor,72.0,67.0,68.0,0.0,0,14,4.0
561,Life Goes On,Oliver Tree,1,2020.0,7,17,2868,0,501541661.0,43,15,116,0,0.0,80.0,C,Major,70.0,57.0,49.0,19.0,0,12,8.0
562,Sad Girlz Luv Money Remix,"Kali Uchis, Amaarae, Moliy",3,2021.0,9,16,3643,0,354065229.0,69,3,70,0,3.0,110.0,C#,Minor,86.0,31.0,53.0,43.0,0,11,6.0
563,Butter,Bts,1,2021.0,5,21,4779,6,1143647827.0,180,135,223,0,5.0,110.0,G#,Major,79.0,70.0,36.0,0.0,0,6,11.0
564,Pushin P,"Young Thug, Future, Gunna",3,2022.0,1,7,3517,0,311395144.0,54,28,43,0,0.0,78.0,C#,Minor,77.0,49.0,42.0,1.0,1,13,19.0
565,You Right,"Doja Cat, The Weeknd",2,2021.0,6,24,5073,0,672656250.0,83,9,100,0,4.0,129.0,G#,Major,83.0,44.0,62.0,2.0,0,8,6.0
566,Deja Vu,Olivia Rodrigo,1,2021.0,4,1,7545,4,1256880657.0,117,39,141,0,46.0,181.0,A,Major,44.0,22.0,60.0,61.0,0,42,9.0
567,Dynamite,Bts,1,2020.0,8,21,8528,5,1692897992.0,239,163,583,0,0.0,114.0,F#,Minor,75.0,74.0,77.0,1.0,0,9,10.0
568,To The Moon,Jnr Choi,1,2021.0,11,5,2979,0,245095641.0,44,0,159,0,0.0,144.0,D,Major,74.0,39.0,65.0,5.0,1,11,35.0
569,Lost In The Fire,"The Weeknd, Gesaffelstein",2,2019.0,1,11,7731,2,686734357.0,110,145,447,0,46.0,101.0,D,Major,66.0,18.0,68.0,9.0,0,12,4.0
570,Salimo De Noche,"Trueno, Tiago Pzk",2,2021.0,10,21,1057,0,261414174.0,17,5,21,0,0.0,84.0,D,Major,67.0,78.0,63.0,29.0,0,12,5.0
571,Volando,"Sech, Bad Bunny, Mora",3,2021.0,7,8,3272,19,610045621.0,101,34,70,1,2.0,154.0,F#,Major,66.0,63.0,69.0,21.0,0,11,7.0
572,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",3,2021.0,3,5,14417,0,1115880852.0,237,123,569,0,10.0,148.0,F,Major,59.0,72.0,62.0,18.0,0,9,3.0
573,Knife Talk,"Drake, Project Pat, 21 Savage",3,2021.0,9,3,5199,0,594482982.0,45,43,45,0,3.0,146.0,F,Minor,85.0,22.0,37.0,13.0,0,7,30.0
574,Don'T Be Shy,"Tiësto, Karol G",2,2021.0,8,1,6026,0,566954746.0,171,51,187,1,21.0,120.0,B,Minor,77.0,51.0,79.0,20.0,0,26,6.0
576,La Fama,"The Weeknd, Rosalía",2,2021.0,11,11,4640,3,374706940.0,81,93,507,6,4.0,136.0,C,Minor,77.0,82.0,30.0,95.0,0,13,5.0
577,The Family Madrigal,"Olga Merediz, Stephanie Beatriz, Encanto - Cast",3,2021.0,11,19,1150,0,184937148.0,20,38,12,0,0.0,141.0,C#,Major,59.0,56.0,63.0,12.0,0,6,36.0
578,Phantom Regret By Jim,The Weeknd,1,2022.0,1,7,768,0,31959571.0,1,1,3,0,0.0,108.0,A,Minor,46.0,23.0,48.0,75.0,30,14,4.0
579,Dos Oruguitas,Sebastian Yatra,1,2021.0,11,19,925,0,167076418.0,24,47,74,0,0.0,94.0,C,Major,42.0,47.0,36.0,76.0,0,9,5.0
580,Freaks,Surf Curse,1,2015.0,5,10,3006,3,824420218.0,23,21,121,0,13.0,180.0,A,Major,35.0,41.0,94.0,0.0,63,5,5.0
581,Acapulco,Jason Derulo,1,2021.0,9,1,3098,0,363467642.0,111,5,182,1,0.0,122.0,A#,Major,77.0,51.0,79.0,5.0,0,16,5.0
582,Daddy Issues,The Neighbourhood,1,2015.0,10,30,9771,4,1127468248.0,42,70,384,0,3.0,85.0,A#,Major,59.0,33.0,52.0,7.0,15,12,3.0
583,Thought I Was Playing,"21 Savage, Gunna",2,2022.0,1,7,807,0,60680939.0,3,0,5,0,0.0,148.0,C#,Major,68.0,29.0,73.0,0.0,0,7,7.0
584,Eleven,Ive,1,2021.0,12,1,521,1,247737946.0,17,89,11,0,0.0,120.0,A,Major,83.0,59.0,73.0,6.0,0,5,11.0
585,Mood,"24Kgoldn, Iann Dior",2,2020.0,7,24,12854,0,1699402402.0,237,27,636,0,0.0,91.0,G,Minor,70.0,76.0,72.0,22.0,0,27,4.0
586,What Else Can I Do?,"Stephanie Beatriz, Diane Guerrero",2,2021.0,11,19,802,0,154797871.0,13,27,8,0,0.0,120.0,E,Major,72.0,54.0,71.0,26.0,0,10,4.0
587,Dance Crip,Trueno,1,2021.0,11,17,731,0,198883004.0,14,14,24,0,4.0,106.0,C,Major,86.0,86.0,79.0,11.0,0,8,9.0
588,Miserable Man,David Kushner,1,2022.0,1,7,788,0,124407432.0,13,0,32,1,0.0,110.0,A#,Major,63.0,31.0,35.0,93.0,0,29,3.0
589,Happier,Olivia Rodrigo,1,2021.0,5,21,3069,4,850608354.0,25,46,105,0,45.0,169.0,F#,Major,39.0,36.0,45.0,81.0,0,8,13.0
590,Praise God,Kanye West,1,2021.0,8,29,4651,0,376333030.0,24,6,105,0,0.0,118.0,C#,Major,80.0,21.0,55.0,1.0,0,26,17.0
591,Get Into It,Doja Cat,1,2021.0,6,25,4999,0,516784627.0,43,19,73,12,0.0,92.0,G#,Minor,91.0,79.0,66.0,32.0,0,9,16.0
592,Before You Go,Lewis Capaldi,1,2019.0,11,1,8327,24,1608045237.0,205,130,625,0,25.0,112.0,D#,Major,45.0,19.0,60.0,63.0,0,9,6.0
593,Sky,Playboi Carti,1,2020.0,12,25,3297,3,506778838.0,25,3,52,0,1.0,140.0,D,Major,79.0,56.0,91.0,26.0,0,13,21.0
594,Rolling In The Deep,Adele,1,2010.0,11,29,35684,6,1472799873.0,195,125,6280,2,78.0,105.0,G#,Major,73.0,52.0,76.0,13.0,0,5,3.0
595,Sobrio,Maluma,1,2021.0,7,8,3506,10,513643924.0,103,76,100,1,1.0,178.0,F,Major,76.0,63.0,77.0,14.0,0,15,22.0
596,Peru,"Ed Sheeran, Fireboy Dml",2,2021.0,12,23,2999,0,261286503.0,60,17,154,0,22.0,108.0,G,Minor,96.0,71.0,42.0,57.0,0,8,9.0
597,Favorite Crime,Olivia Rodrigo,1,2021.0,5,21,3681,0,783706581.0,20,21,99,0,7.0,173.0,A,Major,40.0,19.0,29.0,86.0,0,34,4.0
598,Thunder,"Prezioso, Gabry Ponte, Lum!X",3,2021.0,5,7,4846,10,422691058.0,54,16,259,0,13.0,101.0,C#,Major,67.0,40.0,90.0,3.0,0,34,6.0
599,The Business,Tiësto,1,2020.0,1,1,14311,0,1062345656.0,255,32,582,0,14.0,120.0,G#,Minor,80.0,24.0,62.0,41.0,2,11,23.0
600,Positions,Ariana Grande,1,2020.0,10,23,8207,0,1252563873.0,175,55,95,0,2.0,144.0,C,Major,73.0,66.0,80.0,44.0,0,9,12.0
601,I Wanna Be Your Slave,Måneskin,1,2021.0,3,19,4873,0,851070493.0,65,88,434,3,13.0,133.0,C#,Major,75.0,96.0,61.0,0.0,0,18,4.0
602,Vai Lá Em Casa Hoje,"Marília Mendonça, George Henrique & Rodrigo",2,2021.0,10,22,772,0,263894529.0,7,3,89,0,0.0,158.0,G#,Minor,46.0,62.0,83.0,53.0,0,97,28.0
603,The Feels,Twice,1,2021.0,10,1,1150,0,345903614.0,20,99,44,0,2.0,120.0,A,Major,81.0,92.0,90.0,9.0,0,8,7.0
604,Heartbreak Anniversary,Giveon,1,2020.0,2,21,5398,4,951637566.0,111,127,210,0,37.0,129.0,C,Major,61.0,59.0,46.0,56.0,0,13,5.0
605,No Lie,"Sean Paul, Dua Lipa",2,2016.0,11,18,7370,0,956865266.0,92,127,1219,0,62.0,102.0,G,Major,74.0,45.0,89.0,5.0,0,26,13.0
606,Out Out,"Charli Xcx, Jax Jones, Joel Corry, Saweetie",4,2021.0,8,13,6890,0,427486004.0,122,11,201,0,1.0,124.0,G#,Minor,79.0,79.0,84.0,2.0,0,5,5.0
607,Pope Is A Rockstar,Sales,1,2016.0,4,20,1966,0,156658366.0,4,2,50,0,0.0,90.0,E,Minor,73.0,31.0,45.0,85.0,24,11,3.0
608,2055,Sleepy Hallow,1,2021.0,4,14,2226,0,624515457.0,29,0,44,0,0.0,161.0,F#,Minor,78.0,65.0,52.0,46.0,0,12,31.0
609,Bored,Billie Eilish,1,2017.0,3,30,4204,0,777765388.0,39,45,250,0,0.0,120.0,G,Major,60.0,11.0,33.0,90.0,0,8,5.0
610,Happier Than Ever,Billie Eilish,1,2021.0,7,28,1959,0,412795151.0,19,0,38,0,0.0,81.0,C,Major,45.0,12.0,57.0,7.0,0,23,3.0
611,Astronaut In The Ocean,Masked Wolf,1,2019.0,1,1,7191,0,1138474110.0,146,18,478,0,7.0,150.0,E,Minor,78.0,47.0,70.0,18.0,0,15,9.0
612,Ley Seca,"Anuel Aa, Jhay Cortez",2,2021.0,9,2,2012,0,355219175.0,101,12,38,0,0.0,105.0,G#,Major,76.0,58.0,84.0,10.0,0,13,10.0
613,Every Summertime,Niki,1,2021.0,8,10,1211,2,290228626.0,30,2,5,0,6.0,79.0,F#,Major,63.0,76.0,67.0,38.0,0,6,4.0
614,Talking To The Moon,Bruno Mars,1,2010.0,10,4,7109,2,1062956628.0,5,0,862,0,0.0,146.0,C#,Minor,52.0,7.0,61.0,51.0,0,11,3.0
615,You Broke Me First,Tate Mcrae,1,2020.0,4,17,6638,0,1180094974.0,167,19,318,0,1.0,124.0,E,Major,64.0,8.0,37.0,79.0,0,9,5.0
616,The Nights,Avicii,1,2014.0,1,1,17354,8,1456081449.0,92,122,1282,0,55.0,126.0,F#,Major,53.0,66.0,85.0,2.0,0,24,4.0
617,Take My Breath,The Weeknd,1,2021.0,8,6,6392,0,432702334.0,174,73,344,0,0.0,121.0,G#,Major,75.0,53.0,74.0,2.0,0,11,5.0
618,Way 2 Sexy,"Drake, Future, Young Thug",3,2021.0,9,3,5481,0,489945871.0,144,30,86,0,0.0,136.0,B,Minor,80.0,33.0,60.0,0.0,0,32,14.0
619,Cúrame,Rauw Alejandro,1,2021.0,6,25,2636,3,465959382.0,36,82,39,0,5.0,102.0,A,Minor,77.0,26.0,63.0,58.0,0,11,5.0
620,Enemy,"Imagine Dragons, League Of Legends, Arcane",3,2021.0,10,27,824,0,1223481149.0,8,8,8,2,0.0,77.0,G,Major,73.0,54.0,74.0,23.0,0,41,23.0
621,Dance Monkey,Tones And I,1,2019.0,5,10,24529,0,2864791672.0,533,167,3595,6,0.0,98.0,F#,Minor,82.0,54.0,59.0,69.0,0,18,10.0
622,Lucid Dreams,Juice Wrld,1,2017.0,6,15,14749,0,2288695111.0,188,34,710,0,5.0,84.0,B,Minor,44.0,22.0,48.0,38.0,0,33,24.0
623,¿Qué Más Pues?,"J Balvin, Maria Becerra",2,2021.0,1,28,8087,0,720825549.0,92,34,131,0,0.0,102.0,G#,Major,89.0,77.0,82.0,3.0,0,17,11.0
624,All Of Me,John Legend,1,2013.0,8,1,27221,0,2086124197.0,308,118,4534,2,77.0,120.0,G#,Major,42.0,33.0,26.0,92.0,0,13,3.0
625,Smells Like Teen Spirit,Nirvana,1,1991.0,9,10,49991,9,1690192927.0,265,121,12367,4,160.0,117.0,C#,Major,52.0,73.0,91.0,0.0,0,11,7.0
626,Arcade,Duncan Laurence,1,2019.0,3,7,6646,0,991336132.0,107,47,584,1,0.0,72.0,A,Minor,45.0,27.0,33.0,82.0,0,14,4.0
627,Fair Trade,"Drake, Travis Scott",2,2021.0,9,3,5403,6,593917618.0,118,116,96,0,3.0,168.0,C#,Major,67.0,29.0,47.0,5.0,0,22,26.0
